county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Tarrant,7408633,HALTOM CITY CITY OF,"PO BOX 14246, HALTOM CITY TX, 76117",2100  MINNIS DR,HALTOM CITY,,996212,F1,Commercial
Tarrant,7408641,FUN ON THE RUN INC,"2621 ROBERTS CUT OFF RD, FORT WORTH TX, 76114",2651  ROBERTS CUT OFF RD,FORT WORTH,,1400000,F1,Commercial
Tarrant,7408684,CHURCH OF JESUS CHRIST LDS,"50 E NORTH TEMPLE FL 12, SALT LAKE CITY UT, 84150",7600 N BEACH ST,FORT WORTH,,3034001,F1,Commercial
Tarrant,7408692,KELLER ISD,"350 KELLER PKWY, KELLER TX, 76248",4647  SHIVER RD,FORT WORTH,,12353356,F1,Commercial
Tarrant,7408714,CHAPEL ASSEMBLY OF GOD THE,"4101 GOLDEN TRIANGLE BLVD, FORT WORTH TX, 76244",4101  GOLDEN TRIANGLE BLVD,FORT WORTH,,2733406,F1,Commercial
Tarrant,7408722,CHAPEL ASSEMBLY OF GOD THE,"4101 GOLDEN TRIANGLE BLVD, FORT WORTH TX, 76244",4125  GOLDEN TRIANGLE BLVD,FORT WORTH,,130926,F1,Commercial
Tarrant,7408749,DESERT PINES ASSOC,"4640 S EASTERN AVE, LAS VEGAS NV, 89119",3500 NE LOOP 820,FORT WORTH,,13979000,F1,Commercial
Tarrant,7408757,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",0 NE LOOP 820,FORT WORTH,,501320,X,Commercial
Tarrant,7408773,WHITE FORT WORTH LLC,"1221 BRICKELL AVE STE 1400, MIAMI FL, 33131",9600  WHITE SETTLEMENT RD,FORT WORTH,,2181600,F1,Commercial
Tarrant,7408773,WHITE FORT WORTH LLC,"1221 BRICKELL AVE STE 1400, MIAMI FL, 33131",9600  WHITE SETTLEMENT RD,FORT WORTH,,2181600,F1,Commercial
Tarrant,7408803,WHATABURGER INC,"14301 S PADRE ISLAND DR, CORPUS CHRISTI TX, 78418",3000  WESTERN CENTER BLVD,FORT WORTH,,1280000,F1,Commercial
Tarrant,7408811,WAFFLE HOUSE INC,"PO BOX 6450, NORCROSS GA, 30091",3020  WESTERN CENTER BLVD,FORT WORTH,,703346,F1,Commercial
Tarrant,7408927,CUNNINGHAM TOMMY,"6809 BAKER BLVD, RICHLAND HILLS TX, 76118",3402 N BEACH ST,HALTOM CITY,,410000,F1,Commercial
Tarrant,7408935,DUONG NGOC BICH TRAN,"2836 N BEACH ST, HALTOM CITY TX, 76111",2836 N BEACH ST,HALTOM CITY,,259665,F1,Commercial
Tarrant,7408943,PRESBYTERIAN NIGHT SHELTER,"2400 CYPRESS ST, FORT WORTH TX, 76102",2401  CYPRESS ST,FORT WORTH,,1263827,F1,Commercial
Tarrant,7408978,FORT WORTH TRANSPORTATION AUTH,"801 GROVE ST, FORT WORTH TX, 76102",14470  STATLER BLVD,FORT WORTH,,2240422,F1,Commercial
Tarrant,7408986,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",14500  STATLER BLVD,FORT WORTH,,129544,C1C,Commercial
Tarrant,7409001,13101 BURLESON INVESTMENT LP,"PO BOX 16479, FORT WORTH TX, 76162",13101  SOUTH FWY,FORT WORTH,,2154062,F1,Commercial
Tarrant,7409028,BADOHAL HOLDINGS LLC,"3101 NORTH FRWY, FORT WORTH TX, 76101",3001  LEMING ST,FORT WORTH,,285741,C1C,Commercial
Tarrant,7409036,BADOHAL HOLDINGS LLC,"3101 NORTH FRWY, FORT WORTH TX, 76101",3051  LEMING ST,FORT WORTH,,322572,C1C,Commercial
Tarrant,7409583,CRUZ LINDA G,"1319 WOODLAND AVE, FORT WORTH TX, 76110",12537  OAK GROVE RD S,TARRANT COUNTY,,546840,F2,Commercial
Tarrant,7509413,CROWLEY ISD,"PO BOX 688, CROWLEY TX, 76036",521  ASHDALE DR,FORT WORTH,,15312607,F1,Commercial
Tarrant,7511469,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",4205  BASSWOOD BLVD,FORT WORTH,,1000138,F1,Commercial
Tarrant,7511477,IGHOROYAL BEAUTY LLC,"4530 WESTERN CENTER BLVD, FORT WORTH TX, 76137",4530  WESTERN CENTER BLVD,HALTOM CITY,,1600000,F1,Commercial
Tarrant,7511531,SP ASSOCIATES LLC,"3645 WESTERN CENTER BLVD, FORT WORTH TX, 76137",3645  WESTERN CENTER BLVD,FORT WORTH,,1910315,F1,Commercial
Tarrant,7511574,MRT BEACH 6960 DE LLC,"P.O. BOX 634, WAXAHACHIE TX, 75168",6960 N BEACH ST,FORT WORTH,,48780000,BC,Commercial
Tarrant,7511582,MRT BEACH STREET LLC,"PO BOX 634, WAXAHACHIE TX, 75168",7000 N BEACH ST,FORT WORTH,,38500000,BC,Commercial
Tarrant,7511647,CF FOSSIL CREEK ARCIS LLC,"4851 LBJ FWY STE 600, DALLAS TX, 75244",6280 N RIVERSIDE DR,FORT WORTH,,340735,C1C,Commercial
Tarrant,7511655,KINDERPLATZ OF FINE ARTS INC,"2701 RIVERGLEN DR, FORT WORTH TX, 76109",2701  RIVERGLEN DR,FORT WORTH,,2050310,F1,Commercial
Tarrant,7511701,460 WEST LLC,"3109 PHILLIP DR, HURST TX, 76054",460 W HARWOOD RD,HURST,,556143,F1,Commercial
Tarrant,7511728,KENCHA DFW REAL ESTATE LLC,"470 W HARWOOD RD, HURST TX, 76054",470 W HARWOOD RD,HURST,,717600,F1,Commercial
Tarrant,7511779,RYAN WAYNE PROPERTIES LLC - SERIES 2 450 HARWOOD DR,"5017 COLLEYVILLE BLVD, COLLEYVILLE TX, 76034",440 W HARWOOD RD,HURST,,1385600,F1,Commercial
Tarrant,7511787,SES FAMILY HOLDINGS LLC,"1820 HURSTVIEW DR, HURST TX, 76054",1820  HURSTVIEW DR,HURST,,272229,F1,Commercial
Tarrant,7511795,KHAN ARIF AHMAD,"1840 HURSTVIEW DR, HURST TX, 76092",1840  HURSTVIEW DR,HURST,,325029,F1,Commercial
Tarrant,7511841,BRITE DIVINITY SCHOOL,"PO BOX 297041, FORT WORTH TX, 76129",2501 W LOWDEN ST,FORT WORTH,,9422446,BC,Commercial
Tarrant,7511868,TEXAS CHRISTIAN UNIVERSITY,"PO BOX 297041, FORT WORTH TX, 76129",2451 W LOWDEN ST,FORT WORTH,,2306246,BC,Commercial
Tarrant,7511876,JGA HOLDINGS LLC SERIES 2716,"3501 WILLIAMS RD, FORT WORTH TX, 76116",2716  PEARL AVE,FORT WORTH,,653000,F1,Commercial
Tarrant,7511884,LINE 5 HOLDINGS LP,"1201 N RIVERFRONT DR STE 100, DALLAS TX, 75207",6391  CAMP BOWIE BLVD,FORT WORTH,,2650000,F1,Commercial
Tarrant,7511949,RUBINDI PROPERTIES LLC,"9500 RAY WHITE RD STE 200, FORT WORTH TX, 76244",8026  DENTON HWY,WATAUGA,,259592,C1C,Commercial
Tarrant,7511957,WATAUGA CITY OF,"7105 WHITLEY RD, WATAUGA TX, 76148",8030  DENTON HWY,WATAUGA,,450628,X,Commercial
Tarrant,7511973,7-ELEVEN INC,"3200 HACKBERRY RD, IRVING TX, 75063",8900  BENBROOK BLVD,BENBROOK,,1654000,F1,Commercial
Tarrant,7512031,SHIPMAN & NILES LP,"139 W ELLISON ST SUITE 201, BURLESON TX, 76028",202 E MAIN ST,CROWLEY,,500,C1C,Commercial
Tarrant,7512058,J R WALKER COMPANY,"PO BOX 931, STEPHENVILLE TX, 76401",204 E MAIN ST,CROWLEY,,931571,F1,Commercial
Tarrant,7512112,GANESH BLUE MOUND 1 LP,"5370 BLUE MOUND RD, FORT WORTH TX, 76106",5370  BLUE MOUND RD,FORT WORTH,,812000,F1,Commercial
Tarrant,7512120,2151 GREEN OAKS ROAD LLC,"4500 DORR ST, TOLEDO OH, 43615",2151  GREEN OAKS RD,FORT WORTH,,25233000,BC,Commercial
Tarrant,7512139,"MB NORTHEAST FW, LLC","5710 LBJ FWY STE 420, DALLAS TX, 75240",5400  AIRPORT FWY,HALTOM CITY,,2626000,F1,Commercial
Tarrant,7512139,"MB NORTHEAST FW, LLC","5710 LBJ FWY STE 420, DALLAS TX, 75240",5400  AIRPORT FWY,HALTOM CITY,,2626000,F1,Commercial
Tarrant,7512163,MERCANTILE PARTNERS,"2650 MEACHAM BLVD, FORT WORTH TX, 76137",4400  NORTH FWY,FORT WORTH,,814408,C1C,Commercial
Tarrant,7512198,MERCANTILE PARTNERS,"2650 MEACHAM BLVD, FORT WORTH TX, 76137",2570  MEACHAM BLVD,FORT WORTH,,394836,C1C,Commercial
Tarrant,7512244,6621 FOSSIL BLUFF LLC,"4801 SPRING VALLEY RD SUITE 40, DALLAS TX, 75244",6621  FOSSIL BLUFF DR,FORT WORTH,,1996000,F1,Commercial
Tarrant,7512708,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",5301  WILDFLOWER WAY,FORT WORTH,,11979,C1C,Commercial
Tarrant,7512740,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",5375  WILDFLOWER WAY,FORT WORTH,,1198,C1C,Commercial
Tarrant,7512791,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",5052  CROMWELL MARINE CRK RD,FORT WORTH,,226393,C1C,Commercial
Tarrant,7513399,SYNERGY INDUSTRIES LP,"13604 ALMEDA SCHOOL RD, HOUSTON TX, 77047",12957  OAK GROVE RD S,TARRANT COUNTY,,423244,F2,Commercial
Tarrant,7513461,SMACK - ENGLISH INVESTMENTS LLC,"3101 BOB WHITE DR, GRANBURY TX, 76049",6125  DEWOLFE LN,TARRANT COUNTY,,364846,F1,Commercial
Tarrant,7513739,EULESS CITY OF,"201 N ECTOR DR, EULESS TX, 76039",1901  MID-CITIES BLVD W,EULESS,,15027,C1C,Commercial
Tarrant,7513747,SPARLIN A D,"3232 COLLEGE AVE, FORT WORTH TX, 76110",2517 N HOUSTON ST,FORT WORTH,,295000,BC,Commercial
Tarrant,7513755,SPARLIN A D,"3232 COLLEGE AVE, FORT WORTH TX, 76110",2521 N HOUSTON ST,FORT WORTH,,295000,BC,Commercial
Tarrant,7513763,NOLLEY ORGANIZATION LLC,"6918 SNOWY OWL ST, ARLINGTON TX, 76002",2523 N HOUSTON ST,FORT WORTH,,295000,BC,Commercial
Tarrant,7513933,KRG TOWN SQUARE VENTURES LLC,"30 S MERIDIAN ST SUITE 1100, INDIANAPOLIS IN, 46204",1200  PROSPECT ST,SOUTHLAKE,,10770400,F1,Commercial
Tarrant,7513941,UNITED STATES POSTAL SERVICE,"475 LENFANT PLZ SW, WASHINGTON DC, 20260",300  STATE ST,SOUTHLAKE,,5449148,F1,Commercial
Tarrant,7514115,MELVIN SIMON & ASSOC,"PO BOX 6120, INDIANAPOLIS IN, 46206",913  NORTH EAST MALL BLVD,HURST,,6580000,F1,Commercial
Tarrant,7514220,FSI RESTAURANT DEVELOPMENT LD,"1510 WEST LOOP S, HOUSTON TX, 77027",5845  SANDSHELL DR,FORT WORTH,,2900000,F1,Commercial
Tarrant,7514638,SAM'S REAL ESTATE BUSINESS TR,"PO BOX 8050, BENTONVILLE AR, 72712",4532  BRYANT IRVIN RD,FORT WORTH,,47480,C1C,Commercial
Tarrant,7515316,AMERICAN AIRLINES AIR CARGO,"PO BOX 619616, DALLAS TX, 75261",1815 N SERVICE RD,GRAPEVINE,,45097904,F1,Commercial
Tarrant,7515324,DELTA AIR FREIGHT #16,"PO BOX 610348, DALLAS TX, 75261",2417 N SERVICE RD,GRAPEVINE,,1385208,F1,Commercial
Tarrant,7515731,HEMANI CAPITAL GROUP INC,"212 WILDBRIAR ST, EULESS TX, 76039",1705  CROSS ROADS DR,GRAPEVINE,,432000,C1C,Commercial
Tarrant,7515995,WNR CROSSROADS LLC,"11327 REEDER RD STE 100, DALLAS TX, 75229",1705  CROSS ROADS DR,GRAPEVINE,,708978,C1C,Commercial
Tarrant,7516452,AMERICAN AIRLINES HANGAR,"PO BOX 619616, DALLAS TX, 75261",1500 W 21ST ST,GRAPEVINE,,1176120,F1,Commercial
Tarrant,7516533,TRAMMEL CROW/AMB AIR CARGO 100,"1717 W 23RD ST, DFW AIRPORT TX, 75261",1718 W 23RD ST,GRAPEVINE,,1242679,F1,Commercial
Tarrant,7516738,OGDEN AVIATION SERVICES #70,"PO BOX 610031, DALLAS TX, 75261",2001 W AIRFIELD DR,GRAPEVINE,,130680,F1,Commercial
Tarrant,7516746,A T & T CAPITAL CORP #61,"1830 W AIRFIELD DR, DALLAS TX, 75261",1830 W AIRFIELD DR,GRAPEVINE,,129713,F1,Commercial
Tarrant,7516754,FREIGHT FORWARDERS #69,"1840 W 18TH ST, DFW AIRPORT TX, 75261",1840 W 18TH ST,GRAPEVINE,,522720,F1,Commercial
Tarrant,7516762,AMERICAN AIRLINES MAINT FAC 73,"PO BOX 619616, DALLAS TX, 75261",1501 W 21ST ST,GRAPEVINE,,3659040,F1,Commercial
Tarrant,7516770,AMERICAN AIRLINES SUP FAC #68,"PO BOX 619616, DALLAS TX, 75261",1700 W 18TH ST,GRAPEVINE,,653400,F1,Commercial
Tarrant,7516827,UNITED PARCEL #63,"1701 W 17TH ST, DFW AIRPORT TX, 75261",1701 W 17TH ST,GRAPEVINE,,1221832,F1,Commercial
Tarrant,7516835,K-MART FACILITY,"1717 W AIRFIELD DR, DALLAS TX, 75261",1717 W AIRFIELD DR,GRAPEVINE,,1940809,F1,Commercial
Tarrant,7517025,SDPP LLC,"465 W SOUTHLAKE BLVD, SOUTHLAKE TX, 76092",475 W SOUTHLAKE BLVD,SOUTHLAKE,,875000,F1,Commercial
Tarrant,7517033,SDPP LLC,"465 W SOUTHLAKE BLVD, SOUTHLAKE TX, 76092",465 W SOUTHLAKE BLVD,SOUTHLAKE,,1150000,F1,Commercial
Tarrant,7517262,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",9101  WATERCRESS DR,FORT WORTH,,19855,C1C,Commercial
Tarrant,7519834,BEN E KEITH COMPANY,"601 E 7TH ST, FORT WORTH TX, 76102",7650  OAK GROVE RD,FORT WORTH,,799956,C1C,Commercial
Tarrant,7519842,BEN E KEITH COMPANY,"601 E 7TH ST, FORT WORTH TX, 76102",7600  OAK GROVE RD,FORT WORTH,,1101370,C1C,Commercial
Tarrant,7519850,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",6828  CAHOBA DR,FORT WORTH,,191664,C1C,Commercial
Tarrant,7519869,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",6830  CAHOBA DR,FORT WORTH,,114127,C1C,Commercial
Tarrant,7519893,PINK PROPERTIES LLC,"1550 MADRUGA AVE STE 504, CORAL GABLES FL, 33146",5750  PARK VISTA CIR,FORT WORTH,,1775000,F1,Commercial
Tarrant,7519923,1049 HARMON AVENUE LLC and PARK VISTA PROVO LLC,"2101 EAST COAST HWY STE 10, CORONA DEL MAR CA, 92625",5850  PARK VISTA CIR,FORT WORTH,,1796700,F1,Commercial
Tarrant,7519966,ZIP ENTERPRISES II LTD,"5801 PARK VISTA CIR, KELLER TX, 76244",5800  KROGER DR,FORT WORTH,,242828,F1,Commercial
Tarrant,7519974,5824 KROGER LP,"4020 READING DR, PLANO TX, 75093",5824  KROGER DR,FORT WORTH,,1700000,F1,Commercial
Tarrant,7519982,5850 KROGER LLC,"2020 DIPLOMAT DR, DALLAS TX, 75234",5850  KROGER DR,FORT WORTH,,3472000,F1,Commercial
Tarrant,7519990,HUGILL WILLIAM G II,"5900 KROGER DR, FORT WORTH TX, 76244",5900  KROGER DR,FORT WORTH,,890000,F1,Commercial
Tarrant,7520018,5940 KROGER LP,"5586 MYSTIC BEND, BROWNSVILLE TX, 78526",5940  KROGER DR,FORT WORTH,,1510025,F1,Commercial
Tarrant,7520026,JMCD 377B LP,"119 MARINA VIEW CT, SOUTHLAKE TX, 76087",5951  PARK VISTA CIR,FORT WORTH,,1829190,F1,Commercial
Tarrant,7520034,THE STEWART LIVING TRUST,"1613 CARRUTH LN, SOUTHLAKE TX, 76092",5901  PARK VISTA CIR,FORT WORTH,,1395000,F1,Commercial
Tarrant,7520042,MORSCO PROPERTIES LLC,"15850 DALLAS PKWY STE 200, DALLAS TX, 75248",5600  KROGER DR,FORT WORTH,,3000000,F1,Commercial
Tarrant,7520050,5650 KROGER LLC,"PO BOX 6277, TYLER TX, 75711",5650  KROGER DR,FORT WORTH,,5543300,F1,Commercial
Tarrant,7520085,MZ HOLDINGS LLC,"996 MYERS PARK TRL, ROANOKE TX, 76262",5825  PARK VISTA CIR,FORT WORTH,,2251856,F1,Commercial
Tarrant,7520093,ZIP ENTERPRISES II LTD,"5801 PARK VISTA CIR, KELLER TX, 76244",5801  PARK VISTA CIR,FORT WORTH,,820000,F1,Commercial
Tarrant,7520107,FWST LTD,"3200 RIVERFRONT DR STE 200, FORT WORTH TX, 76107",5900  PARK VISTA CIR,FORT WORTH,,1160000,F1,Commercial
Tarrant,7520115,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",0  CAHOBA DR,FORT WORTH,,92783,C1C,Commercial
Tarrant,7520158,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",6800  CAHOBA CT E,FORT WORTH,,12806,C1C,Commercial
Tarrant,7520174,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",6925  CAHOBA DR,FORT WORTH,,55887,C1C,Commercial
Tarrant,7521405,HOLLINGSHEAD MATERIALS LLC,"1000 HOLLINGSHEAD CIR, MURFREESBORO TN, 37129",10170  SOUTHFORK,TARRANT COUNTY,,16372,F1,Commercial
Tarrant,7521855,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",9000 N BEACH ST,FORT WORTH,,2610112,C1C,Commercial
Tarrant,7521871,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",9000 N BEACH ST,FORT WORTH,,5153620,C1C,Commercial
Tarrant,7523149,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",6828  CAHOBA DR,FORT WORTH,,85520,C1C,Commercial
Tarrant,7523661,PCI FORT WORTH FOSSIL BLUFF DRIVE LLC,"P.O. BOX 131929, TYLER TX, 75713",6770  FOSSIL BLUFF DR,FORT WORTH,,3886544,F1,Commercial
Tarrant,7524668,CF FOSSIL CREEK ARCIS LLC,"4851 LBJ FWY STE 600, DALLAS TX, 75244",5792  WALNUT CREEK DR,FORT WORTH,,206997,C1C,Commercial
Tarrant,7526040,KOHL'S ILLINOIS INC,"PO BOX 2148, MILWAUKEE WI, 53201",5400 SW LOOP 820,FORT WORTH,,491797,F1,Commercial
Tarrant,7526105,KOHL'S ILLINOIS INC,"PO BOX 2148, MILWAUKEE WI, 53201",5400 SW LOOP 820,FORT WORTH,,5172888,F1,Commercial
Tarrant,7526326,FIRST BAPTIST CHURCH CROWLEY,"400 S EAGLE DR, CROWLEY TX, 76036",400  EAGLE DR,CROWLEY,,8487437,F1,Commercial
Tarrant,7526555,MESHMESH JEHAD ETAL,"2700 AZLE AVE, FORT WORTH TX, 76106",2706  AZLE AVE,FORT WORTH,,257303,F1,Commercial
Tarrant,7527047,HICKS AIRFIELD PILOTS ASSOC,"100 AVIATOR DR, FORT WORTH TX, 76179",651  AVIATOR DR,TARRANT COUNTY,,1,C1C,Commercial
Tarrant,7527098,HICKS AIRFIELD PILOTS ASSN,"100 AVIATOR DR, FORT WORTH TX, 76179",100  AVIATOR DR,TARRANT COUNTY,,2,F1,Commercial
Tarrant,7527209,HICKS AIRFIELD PILOTS ASSOC,"100 AVIATOR DR, FORT WORTH TX, 76179",645  AVIATOR DR,TARRANT COUNTY,,1,C1C,Commercial
Tarrant,7527314,AFV 514 AVIATOR LLC,"2126 HAMILTON RD SUITE 260, ARGYLE TX, 76226",706  AVIATOR DR,TARRANT COUNTY,,915600,F1,Commercial
Tarrant,7527357,JEFFREY P & SHARON GUNTER,"708 AVIATOR DR, FORT WORTH TX, 76179",708  AVIATOR DR,HALTOM CITY,,852000,AC,Commercial
Tarrant,7527373,MORENO INTEREST INC,"1100 W PIONEER PKWY, GRAND PRAIRIE TX, 75051",710  AVIATOR DR,TARRANT COUNTY,,110000,EC,Commercial
Tarrant,7527373,MORENO INTEREST INC,"1100 W PIONEER PKWY, GRAND PRAIRIE TX, 75051",710  AVIATOR DR,TARRANT COUNTY,,110000,EC,Commercial
Tarrant,7527381,ZEMBROD TOM,"712 AVIATOR DR, FORT WORTH TX, 76179",712  AVIATOR DR,TARRANT COUNTY,,716750,AC,Commercial
Tarrant,7527438,112 AVIATION HOLDINGS LLC,"3958 SUMMERCREST DR, FORT WORTH TX, 76109",720  AVIATOR DR,TARRANT COUNTY,,451200,F1,Commercial
Tarrant,7527462,MICHAEL & LUANN M SATCHELL,"724 AVIATOR DR, FORT WORTH TX, 76179",724  AVIATOR DR,TARRANT COUNTY,,637328,AC,Commercial
Tarrant,7527470,MICHAEL & LUANN M SATCHELL,"724 AVIATOR DR, FORT WORTH TX, 76179",728  AVIATOR DR,TARRANT COUNTY,,110000,EC,Commercial
Tarrant,7527489,MICHAEL & PAULA FERRER,"732 AVIATOR DR, FORT WORTH TX, 76179",730  AVIATOR DR,TARRANT COUNTY,,110000,EC,Commercial
Tarrant,7527497,MICHAEL & PAULA FERRER,"732 AVIATOR DR, FORT WORTH TX, 76179",732  AVIATOR DR,TARRANT COUNTY,,716750,AC,Commercial
Tarrant,7527519,SMITH JODY,"225 LUCAS DR, GRAPEVINE TX, 76051",736  AVIATOR DR,TARRANT COUNTY,,776940,F1,Commercial
Tarrant,7527535,CHARLES E & SHARON K M MORRIS,"738 AVIATOR DR, FORT WORTH TX, 76179",738  AVIATOR DR,TARRANT COUNTY,,716750,AC,Commercial
Tarrant,7527543,PEAK ROSCOE LLC,"4004 FALCON RIDGE DR, HALTOM CITY TX, 76137",740  AVIATOR DR,TARRANT COUNTY,,774000,F1,Commercial
Tarrant,7527551,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",401  ACADEMY BLVD,FORT WORTH,,11980,C1C,Commercial
Tarrant,7527578,DAVID A SKINNER AND NEVA J SKINNER REVOCABLE TRUST,"4343 16TH ST SUITE 129, MOLINE IL, 61265",742  AVIATOR DR,TARRANT COUNTY,,579040,F1,Commercial
Tarrant,7527594,JEFF & JEAN KING,"11615 OAKWOOD LN, FORT WORTH TX, 76179",746  AVIATOR DR,TARRANT COUNTY,,354900,F1,Commercial
Tarrant,7527624,DAVID A SKINNER AND NEVA J SKINNER REVOCABLE TRUST,"4343 16TH ST #129, MOLINE IL, 61265",756  AVIATOR DR,TARRANT COUNTY,,132000,EC,Commercial
Tarrant,7527640,MANSBERGER LARRY,"758 AVIATOR DR, FORT WORTH TX, 76179",758  AVIATOR DR,TARRANT COUNTY,,539136,F1,Commercial
Tarrant,7527667,WEESE JOHN G,"760 AVIATOR DR, FORT WORTH TX, 76179",760  AVIATOR DR,TARRANT COUNTY,,688170,AC,Commercial
Tarrant,7527675,MIKE & CARY SPIVEY,"762 AVIATOR DR, FORT WORTH TX, 76179",762  AVIATOR DR,TARRANT COUNTY,,720000,AC,Commercial
Tarrant,7527861,J & B WILLBANKS ENTERPRISES LLC,"5400 ST EMILION CT, COLLEYVILLE TX, 76034",764  AVIATOR DR,TARRANT COUNTY,,716800,F1,Commercial
Tarrant,7527918,STELLAIRE ALLIANCE LLC,"766 AVIATOR DR, FORT WORTH TX, 76179",766  AVIATOR DR,TARRANT COUNTY,,525300,F1,Commercial
Tarrant,7527926,J & B WILLBANKS ENTERPRISES II LLC,"5400 ST EMILION CT, COLLEYVILLE TX, 76034",768  AVIATOR DR,TARRANT COUNTY,,451000,F1,Commercial
Tarrant,7527934,PRATT JAY,"584 AVIATOR DR, FORT WORTH TX, 76179",770  AVIATOR DR,TARRANT COUNTY,,350350,F1,Commercial
Tarrant,7527942,HALL STEPHEN B,"3706 LAKERIDGE DR, GRAPEVINE TX, 76051",772  AVIATOR DR,TARRANT COUNTY,,590000,F1,Commercial
Tarrant,7527950,REINCE MIKE P,"8600 IRON GATE CT, FORT WORTH TX, 76179",774  AVIATOR DR,TARRANT COUNTY,,273000,F1,Commercial
Tarrant,7528388,BAKER J K,"848 AVIATOR DR, FORT WORTH TX, 76179",848  AVIATOR DR,TARRANT COUNTY,,1031250,AC,Commercial
Tarrant,7528868,GLADE ROAD CAPITAL LLC,"PO BOX 1821, COLLEYVILLE TX, 76034",900  AVIATOR DR,TARRANT COUNTY,,898128,AC,Commercial
Tarrant,7528914,JOHN P & MINTIE DUDLEY,"5405 MIRAMAR LN, COLLEYVILLE TX, 76034",902  AVIATOR DR,TARRANT COUNTY,,821730,F1,Commercial
Tarrant,7528949,PAUL & SHELLIE KIEDROWSKI,"5409 MT MCKINLEY RD, FORT WORTH TX, 76137",904  AVIATOR DR,TARRANT COUNTY,,96660,EC,Commercial
Tarrant,7528973,WALKER BARRY,"906 AVIATOR DR, FORT WORTH TX, 76179",906  AVIATOR DR,TARRANT COUNTY,,716750,AC,Commercial
Tarrant,7529015,WING JOHN R,"908 AVIATOR DR, FORT WORTH TX, 76179",908  AVIATOR DR,TARRANT COUNTY,,787500,AC,Commercial
Tarrant,7529023,MASROOR MATT,"6913 HARVEY LANE, PLANO TX, 75023",910  AVIATOR DR,TARRANT COUNTY,,351000,F1,Commercial
Tarrant,7529031,FOXAIR LLC,"1881 PARK ST, AZLE TX, 76020",914  AVIATOR DR,TARRANT COUNTY,,308750,F1,Commercial
Tarrant,7529058,COKER DAVID JESSE,"916 AVIATOR DR, FORT WORTH TX, 76179",916  AVIATOR DR,TARRANT COUNTY,,555000,AC,Commercial
Tarrant,7529066,KRACHER LELAND and WATKINS ARIEL,"649 AVIATOR DR, FORT WORTH TX, 76179",918  AVIATOR DR,TARRANT COUNTY,,93500,EC,Commercial
Tarrant,7529074,PHARR DONALD J,"920 AVIATOR DR, FORT WORTH TX, 76179",920  AVIATOR DR,TARRANT COUNTY,,512400,AC,Commercial
Tarrant,7529082,PEARSON ASSET MANAGEMENT LLC,"646 AVIATOR DR, FORT WORTH TX, 76179",924  AVIATOR DR,TARRANT COUNTY,,48000,EC,Commercial
Tarrant,7529104,PEARSON ASSET MANAGEMENT LLC,"646 AVIATOR DR, FORT WORTH TX, 76179",926  AVIATOR DR,TARRANT COUNTY,,318500,F1,Commercial
Tarrant,7529147,PEARSON ASSET MANAGEMENT LLC,"646 AVIATOR DR, FORT WORTH TX, 76179",928  AVIATOR DR,TARRANT COUNTY,,570000,F1,Commercial
Tarrant,7529236,GILLIAM MARK D,"930 AVIATOR DR, FORT WORTH TX, 76179",930  AVIATOR DR,TARRANT COUNTY,,1007490,AC,Commercial
Tarrant,7529279,HALEY PAT PROJECT LIVING TRUST,"2806 FLINT TR, KELLER TX, 76248",701  AVIATOR DR,TARRANT COUNTY,,86400,EC,Commercial
Tarrant,7529325,SHELLY & JACK ROGERS,"703 AVIATOR DR, FORT WORTH TX, 76179",703  AVIATOR DR,TARRANT COUNTY,,713125,F1,Commercial
Tarrant,7529392,LOTZ FAMILY TRUST,"8837 CROSSWIND DR, FORT WORTH TX, 76179",705  AVIATOR DR,TARRANT COUNTY,,273000,F1,Commercial
Tarrant,7529457,EMIL SCOTT & DONNA LUCILLE PATTERMAN,"707 AVIATOR DR, FORT WORTH TX, 76179",707  AVIATOR DR,TARRANT COUNTY,,609250,AC,Commercial
Tarrant,7529503,FRANCIS JESSE,"709 AVIATOR DR, FORT WORTH TX, 76179",709  AVIATOR DR,TARRANT COUNTY,,675000,AC,Commercial
